"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"npz6.8","0","L033 (07).MP4","72527","R034 (07).MP4","22071",NA,"-1.00000",NA,NA,"0.78856","623.26344","11.38955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-9.20186","124.22388","-610.68901","0.31099","0.33846","0.76789","-28.0688","113.3413","20210512","11:45","NPZ6","No-take","npz6.8","154","Molly","Yes","Yes"
"npz6.9","0","L037 (07).MP4","25085","R038 (07).MP4","28330",NA,"-1.00000",NA,NA,"7.56457","681.09712","11.07860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-92.30840","97.79357","-667.68920","0.35694","0.35884","0.91718","-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","2","L037 (11).MP4","32801","R038 (11).MP4","36166","1","36.11691",NA,NA,"20.88075","1735.61135","18.61408",NA,NA,NA,NA,NA,"Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-345.80240","445.15205","-1641.52585","1.33390","1.67649","5.35464","-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","3","L037 (11).MP4","33254","R038 (11).MP4","36619","1","36.24287",NA,NA,"2.01584","2165.33076","33.03928",NA,NA,NA,NA,NA,"Labridae","Bodianus","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-1127.34447","-336.84307","-1817.77019","3.45209","1.31589","5.71911","-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","7","L037 (11).MP4","33830","R038 (11).MP4","37195","1","36.40303",NA,NA,"21.88009","1348.71156","2.21807",NA,NA,NA,NA,NA,"Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-30.98226","52.12648","-1347.34769","0.67101","0.67836","3.64386","-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","8","L037 (11).MP4","33838","R038 (11).MP4","37203","1","36.40526",NA,NA,"22.30805","1453.18743","20.51953",NA,NA,NA,NA,NA,"Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","503.47042","-67.15258","-1361.52920","1.41586","0.67522","3.60640","-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","10","L037 (11).MP4","33918","R038 (11).MP4","37283","1","36.42750",NA,NA,"14.76007","1388.82173","10.51777",NA,NA,NA,NA,NA,"Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-170.89285","-177.00296","-1366.85456","0.80505","0.80682","3.76905","-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","11","L037 (11).MP4","33918","R038 (11).MP4","37283","1","36.42750",NA,NA,"16.63523","1892.45559","23.37642",NA,NA,NA,NA,NA,"Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-723.81251","-186.70546","-1738.56972","2.48944","1.02661","5.93668","-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","12","L037 (11).MP4","33918","R038 (11).MP4","37283","1","36.42750",NA,NA,"4.95420","1620.10420","28.76760",NA,NA,NA,NA,NA,"Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-758.26386","-170.85320","-1421.47203","2.02381","0.80270","3.77103","-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","14","L037 (11).MP4","34031","R038 (11).MP4","37396","1","36.45892",NA,NA,"25.45740","1421.46153","26.33950",NA,NA,NA,NA,NA,"Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","629.22968","-33.28430","-1274.17230","1.51870","0.61140","2.99685","-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","22","L037 (11).MP4","62179","R038 (11).MP4","65544","1","44.28563",NA,NA,"38.16658","1881.77597","8.68582",NA,NA,NA,NA,NA,"Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","27.02628","296.84765","-1858.01826","0.91370","1.44599","6.83962","-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","23","L037 (11).MP4","69077","R038 (11).MP4","72442","1","46.20366",NA,NA,"63.65952","4057.73176","16.75105",NA,NA,NA,NA,NA,"Carangidae","Seriola","dumerili","37337025",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","118.18168","1192.64497","-3876.70196","2.05356","9.35706","29.23401","-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.BOSS41","0","L033 (15).MP4","23235","R034 (15).MP4","22585",NA,"-1.00000",NA,NA,"4.35757","690.10827","5.72764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-63.26209","-25.55572","-686.72719","0.35828","0.34072","0.96816","-28.1137","113.3939","20210512","14:57","NPZ6","Fished",NA,"104","Molly","Yes","Yes"
"npz6.C01","0","L039 (14).MP4","3636","R040 (14).MP4","2776",NA,"-1.00000",NA,NA,"2.54400","1048.71875","1.47075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-25.48918","0.16042","-1048.40894","0.52359","0.51300","2.19121","-28.1078","113.3706","20210512","14:39","NPZ6","Fished",NA,"138","Molly","Yes","Yes"
"npz6.C01","2","L039 (20).MP4","11422","R040 (20).MP4","10441","1","26.38997",NA,NA,"20.79826","6316.82870","23.37938",NA,NA,NA,NA,NA,"Tetraodontidae","Lagocephalus","sceleratus","37467007",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","2506.15573","97.44194","-5797.58686","27.03865","3.23926","63.24586","-28.1078","113.3706","20210512","14:39","NPZ6","Fished",NA,"138","Molly","Yes","Yes"
"npz6.C01","3","L039 (20).MP4","11462","R040 (20).MP4","10481","1","26.40110",NA,NA,"14.83007","5733.18077","15.80066",NA,NA,NA,NA,NA,"Tetraodontidae","Lagocephalus","sceleratus","37467007",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","1529.78158","357.45793","-5513.74228","16.23662","5.05968","58.63058","-28.1078","113.3706","20210512","14:39","NPZ6","Fished",NA,"138","Molly","Yes","Yes"
"npz6.C02","0","L043 (18).MP4","71042","R044 (15).MP4","74112",NA,"-1.00000",NA,NA,"8.03722","933.58079","3.93968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-9.28740","-62.31413","-931.45252","0.47162","0.47531","1.84407","-28.118","113.385","20210512","14:52","NPZ6","Fished",NA,"125","Molly","Yes","Yes"
"npz6.C02","1","L043 (20).MP4","75847","R044 (17).MP4","78917","1","39.03344",NA,NA,"1.27724","789.95207","20.25363",NA,NA,NA,NA,NA,"Tetraodontidae","Lagocephalus","sceleratus","37467007",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-258.85448","89.10023","-740.99918","0.52235","0.39415","1.16975","-28.118","113.385","20210512","14:52","NPZ6","Fished",NA,"125","Molly","Yes","Yes"
"npz9.1","0","L027 (017).MP4","2169","R028 (017).MP4","2780",NA,"-1.00000",NA,NA,"8.72471","3686.39951","28.50696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","1758.05438","-84.94665","-3239.06934","10.15345","1.65036","19.07856","-27.0962","113.0863","20210515","13:43","NPZ9","No-take","npz9.1","116","Molly","Yes","Yes"
"npz9.1","7","L027 (022).MP4","7002","R028 (022).MP4","7792","1","47.00446",NA,NA,"1.95019","3098.98301","30.12321",NA,NA,NA,NA,NA,"Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-1529.31432","269.34142","-2681.85545","7.39061","1.79205","13.26591","-27.0962","113.0863","20210515","13:43","NPZ9","No-take","npz9.1","116","Molly","Yes","Yes"
"npz9.1","9","L027 (022).MP4","7457","R028 (022).MP4","8247","1","47.13097",NA,NA,"1.80578","3658.86306","27.31020",NA,NA,NA,NA,NA,"Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-1667.08132","-213.72044","-3249.99113","10.02359","2.09400","19.93141","-27.0962","113.0863","20210515","13:43","NPZ9","No-take","npz9.1","116","Molly","Yes","Yes"
"npz9.1","11","L027 (022).MP4","7592","R028 (022).MP4","8382","1","47.16851",NA,NA,"5.29250","2513.59837","29.16507",NA,NA,NA,NA,NA,"Muraenidae","Gymnothorax","woodwardi","37060054",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-1171.52235","-368.89789","-2193.08607","4.72278","1.86428","8.99676","-27.0962","113.0863","20210515","13:43","NPZ9","No-take","npz9.1","116","Molly","Yes","Yes"
"npz9.10","0","L033 (010).MP4","2374","R034 (06).MP4","4008",NA,"-1.00000",NA,NA,"2.17127","1169.01341","5.97381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","117.31576","35.06524","-1162.58324","0.62819","0.57360","2.71975","-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Yes","Yes"
"npz9.10","3","L033 (013).MP4","52200","R034 (09).MP4","53834","1","5.38316",NA,NA,"3.71115","1191.35308","28.07559",NA,NA,NA,NA,NA,"Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","438.90645","-346.35021","-1052.00989","0.98713","0.86092","2.13132","-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Yes","Yes"
"npz9.10","14","L033 (014).MP4","33381","R034 (010).MP4","35015","1","22.69017",NA,NA,"1.02511","3754.65881","28.66177",NA,NA,NA,NA,NA,"Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","1787.77707","224.84542","-3294.04925","10.73983","2.10422","20.23871","-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Yes","Yes"
"npz9.10","15","L033 (014).MP4","33452","R034 (010).MP4","35086","1","22.70991",NA,NA,"7.72338","4256.41787","27.73371",NA,NA,NA,NA,NA,"Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","1979.52420","79.65839","-3767.25783","13.72040","1.89364","26.66878","-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Yes","Yes"
"npz9.10","29","L033 (015).MP4","74218","R034 (011).MP4","75852","1","56.58458",NA,NA,"0.41875","1896.96926","32.78480",NA,NA,NA,NA,NA,"Carangidae","Seriola","dumerili","37337025",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-928.32976","443.54542","-1593.72635","2.60818","1.46038","4.53184","-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Yes","Yes"
"npz9.11","0","L039 (02).MP4","29900","R040 (02).MP4","31937",NA,"-1.00000",NA,NA,"0.60069","571.60683","7.55946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","18.30412","-68.17127","-567.23188","0.28731","0.29006","0.65280","-27.1238","113.1889","20210515","08:46","NPZ9","No-take","npz9.11","85.8","Molly","Yes","Yes"
"npz9.12","0","L031 (02).MP4","19412","R032 (02).MP4","21060",NA,"-1.00000",NA,NA,"1.00496","621.20997","5.09581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-20.28531","-48.55050","-618.97752","0.31602","0.31239","0.81752","-27.1462","113.2039","20210515","08:19","NPZ9","No-take","npz9.12","92.2","Molly","Yes","Yes"
"npz9.13","0","L031 (016).MP4","3901","R032 (016).MP4","4331",NA,"-1.00000",NA,NA,"0.04751","925.71613","4.15917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-52.62030","-37.57863","-923.45509","0.47035","0.45730","1.78675","-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Yes","Yes"
"npz9.13","14","L031 (020).MP4","15786","R032 (020).MP4","16216","1","24.22420",NA,NA,"6.58177","2046.41472","21.43627",NA,NA,NA,NA,NA,"Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-465.49817","-576.86303","-1907.44691","1.96546","2.38217","7.46591","-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Yes","Yes"
"npz9.13","15","L031 (020).MP4","15786","R032 (020).MP4","16216","1","24.22420",NA,NA,"11.05756","1932.14781","21.89661",NA,NA,NA,NA,NA,"Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-400.54265","-590.97053","-1795.41487","1.65084","2.29211","6.62174","-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Yes","Yes"
"npz9.13","16","L031 (020).MP4","34374","R032 (020).MP4","34804","1","29.39270",NA,NA,"14.21030","1158.80254","22.59492",NA,NA,NA,NA,NA,"Muraenidae","Gymnothorax","woodwardi","37060054",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-220.87919","-381.79591","-1071.57249","0.69706","0.97608","2.38533","-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Yes","Yes"
"npz9.13","17","L031 (020).MP4","34374","R032 (020).MP4","34804","1","29.39270",NA,NA,"13.23966","1001.48420","16.27783",NA,NA,NA,NA,NA,"Muraenidae","Gymnothorax","woodwardi","37060054",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-54.24038","-271.12784","-962.55820","0.48975","0.70684","1.93987","-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Yes","Yes"
"npz9.13","20","L031 (021).MP4","52347","R032 (021).MP4","52777","1","56.92965",NA,NA,"19.48765","6002.47078","6.79500",NA,NA,NA,NA,NA,"Carangidae","Seriola","hippos","37337007",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-701.70669","136.07961","-5959.76052","8.78777","3.47820","71.58452","-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Yes","Yes"
"npz9.14","9","L029 (08).MP4","2090","R031 (08).MP4","2900",NA,"-1.00000",NA,NA,"0.33640","933.66889","2.40001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","7.84429","46.29219","-932.48759","0.46706","0.46934","1.82367","-27.1438","113.1364","20210515","10:56","NPZ9","No-take","npz9.14","101","Molly","Yes","Yes"
"npz9.16","0","L033 (17).MP4","2534","R034 (13).MP4","3307",NA,"-1.00000",NA,NA,"0.70343","677.91017","9.39066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-27.01516","108.88965","-668.56221","0.34131","0.36115","0.91783","-27.1187","113.109","20210515","13:16","NPZ9","No-take","npz9.16","108","Molly","Yes","Yes"
"npz9.16","1","L033 (20).MP4","67891","R034 (16).MP4","68664","1","5.99098",NA,NA,"8.44013","2321.04401","6.92959",NA,NA,NA,NA,NA,"Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-38.72049","-271.73235","-2304.75759","1.13505","1.63669","10.47501","-27.1187","113.109","20210515","13:16","NPZ9","No-take","npz9.16","108","Molly","Yes","Yes"
"npz9.16","4","L033 (22).MP4","55252","R034 (18).MP4","56025","1","47.55584",NA,NA,"11.40762","3499.16946","21.96584",NA,NA,NA,NA,NA,"Labridae","Stethojulis","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-1289.62178","-215.78422","-3245.68941","7.97867","2.01797","20.30028","-27.1187","113.109","20210515","13:16","NPZ9","No-take","npz9.16","108","Molly","Yes","Yes"
"npz9.16","6","L033 (22).MP4","74949","R034 (18).MP4","75722","1","53.03270",NA,NA,"8.34753","5812.22135","29.17753",NA,NA,NA,NA,NA,"Lethrinidae","Gymnocranius","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","2666.46224","971.01443","-5072.37885","24.57239","9.46403","47.61749","-27.1187","113.109","20210515","13:16","NPZ9","No-take","npz9.16","108","Molly","Yes","Yes"
"npz9.17","0","L029 (016).MP4","2720","R031 (016).MP4","3423",NA,"-1.00000",NA,NA,"4.86800","1034.85471","0.66172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-11.27181","4.89055","-1034.78176","0.51643","0.50783","2.23683","-27.1012","113.0913","20210515","13:37","NPZ9","No-take","npz9.17","114","Molly","Yes","Yes"
"npz9.17","5","L029 (020).MP4","28648","R031 (020).MP4","29352","1","26.48980",NA,NA,"0.65514","1620.31997","18.80054",NA,NA,NA,NA,NA,"Muraenidae","Gymnothorax","woodwardi","37060054",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","191.27568","-472.73885","-1537.97542","0.94929","1.62141","4.89229","-27.1012","113.0913","20210515","13:37","NPZ9","No-take","npz9.17","114","Molly","Yes","Yes"
"npz9.18","0","L039 (017).MP4","2105","R040 (017).MP4","4810",NA,"-1.00000",NA,NA,"6.78837","976.91724","4.10786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-24.18546","73.85540","-973.82120","0.48702","0.50155","1.89302","-27.1236","113.0664","20210515","14:08","NPZ9","No-take","npz9.18","132","Molly","Yes","Yes"
"npz9.2","3","L031 (08).MP4","3230","R032 (08).MP4","2074",NA,"-1.00000",NA,NA,"1.48220","1191.12093","2.59438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-41.57569","-29.01685","-1190.04141","0.59608","0.58324","2.93438","-27.1411","113.1465","20210515","10:52","NPZ9","No-take","npz9.2","92.1","Molly","Yes","Yes"
"npz9.21","0","L035 (012).MP4","37274","R036 (09).MP4","36130","1","4.40857",NA,NA,"3.86176","3612.79892","25.59985",NA,NA,NA,NA,NA,"Carangidae","Seriola","dumerili","37337025",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-1467.30017","553.63312","-3254.66382","8.94687","3.86000","20.19436","-27.1362","113.1014","20210515","11:26","NPZ9","No-take","npz9.21","122","Molly","Yes","Yes"
"npz9.21","3","L035 (012).MP4","62703","R036 (09).MP4","61559","1","11.47925",NA,NA,"1.16445","1862.09953","23.97015",NA,NA,NA,NA,NA,"Muraenidae","Gymnothorax","woodwardi","37060054",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-697.17514","-282.75321","-1703.35320","2.36918","1.22011","5.70048","-27.1362","113.1014","20210515","11:26","NPZ9","No-take","npz9.21","122","Molly","Yes","Yes"
"npz9.21","8","L035 (014).MP4","25721","R036 (011).MP4","24577","1","46.27512",NA,NA,"3.03993","959.54619","17.68671",NA,NA,NA,NA,NA,"Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","290.94737","-12.43305","-914.28877","0.67201","0.44710","1.64719","-27.1362","113.1014","20210515","11:26","NPZ9","No-take","npz9.21","122","Molly","Yes","Yes"
"npz9.21","12","L035 (09).MP4","4580","R036 (06).MP4","3377",NA,"-1.00000",NA,NA,"2.72678","918.49375","4.94056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","28.32221","79.71918","-914.58924","0.46171","0.47612","1.69792","-27.1362","113.1014","20210515","11:26","NPZ9","No-take","npz9.21","122","Molly","Yes","Yes"
"npz9.22","0","L037 (012).MP4","3254","R038 (012).MP4","2321","1","11.14141",NA,NA,"7.02511","6745.03321","23.02321",NA,NA,NA,NA,NA,"Carcharhinidae","Galeocerdo","cuvier","37018022",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-2595.49263","514.13725","-6204.39795","29.73263","6.21294","72.24632","-27.1537","113.1413","20210515","10:34","NPZ9","No-take","npz9.22","102","Molly","Yes","Yes"
"npz9.22","1","L037 (012).MP4","3363","R038 (012).MP4","2430","1","11.17172",NA,NA,"7.62178","5661.08834","24.60615",NA,NA,NA,NA,NA,"Carangidae",NA,"sp10",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-2348.08640","-171.37343","-5148.30482","21.93200","3.13754","49.03683","-27.1537","113.1413","20210515","10:34","NPZ9","No-take","npz9.22","102","Molly","Yes","Yes"
"npz9.22","2","L037 (012).MP4","10724","R038 (012).MP4","9791","1","13.21848",NA,NA,"6.42069","3536.47595","12.24420",NA,NA,NA,NA,NA,"Labridae",NA,NA,NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","219.73286","740.71090","-3451.04723","2.22204","5.13722","23.54831","-27.1537","113.1413","20210515","10:34","NPZ9","No-take","npz9.22","102","Molly","Yes","Yes"
"npz9.22","6","L037 (08).MP4","4544","R038 (08).MP4","3611",NA,"-1.00000",NA,NA,"1.79368","987.55413","4.06709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","47.88276","57.85139","-984.69468","0.50017","0.49366","1.97568","-27.1537","113.1413","20210515","10:34","NPZ9","No-take","npz9.22","102","Molly","Yes","Yes"
"npz9.24","1","L039 (012).MP4","52150","R040 (012).MP4","53387","1","15.69429",NA,NA,"1.73878","1006.14318","21.63347",NA,NA,NA,NA,NA,"Gerreidae",NA,"spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-197.38951","-306.18012","-937.87803","0.58171","0.71348","1.74168","-27.1311","113.1067","20210515","11:14","NPZ9","No-take","npz9.24","117","Molly","Yes","Yes"
"npz9.24","3","L039 (013).MP4","59803","R040 (013).MP4","61040","1","40.36171",NA,NA,"2.01473","2280.14994","32.91918",NA,NA,NA,NA,NA,"Labridae","Coris","auricularis","37384088",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","1148.51015","-449.13081","-1917.88678","3.72212","1.66001","6.22610","-27.1311","113.1067","20210515","11:14","NPZ9","No-take","npz9.24","117","Molly","Yes","Yes"
"npz9.24","8","L039 (09).MP4","2876","R040 (09).MP4","4054",NA,"-1.00000",NA,NA,"3.02223","802.30583","4.94687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-40.49341","62.81166","-798.81764","0.40531","0.40733","1.28273","-27.1311","113.1067","20210515","11:14","NPZ9","No-take","npz9.24","117","Molly","Yes","Yes"
"npz9.25","0","L035 (017).MP4","2719","R036 (014).MP4","4926",NA,"-1.00000",NA,NA,"4.08396","905.89996","8.90260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-54.30078","138.14283","-893.65693","0.45758","0.51209","1.62388","-27.1462","113.074","20210515","14:17","NPZ9","No-take","npz9.25","133","Molly","Yes","Yes"
"npz9.25","2","L035 (021).MP4","12509","R036 (018).MP4","14956","1","12.66849",NA,NA,"18.80544","1402.45957","13.51247",NA,NA,NA,NA,NA,"Muraenidae","Gymnothorax","woodwardi","37060054",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-131.70472","-286.48796","-1366.55456","0.75665","0.99597","3.76099","-27.1462","113.074","20210515","14:17","NPZ9","No-take","npz9.25","133","Molly","Yes","Yes"
